date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:13:15	22180/22180	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Feb%202018%2001:06:20%20GMT	http://themazine.com/html/pinaz/fonts/icon/font/Flaticon.svg	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/fonts/icon/font/Flaticon.svg	(from http://themazine.com/html/pinaz/fonts/icon/font/flaticon.css)
16:13:17	9548/9548	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202018%2001:27:38%20GMT	http://themazine.com/html/pinaz/images/team/7.jpg	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/images/team/7.jpg	(from http://themazine.com/html/pinaz/team.html)
16:13:17	17014/17014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202018%2018:03:08%20GMT	http://themazine.com/html/pinaz/images/shop/6.jpg	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/images/shop/6.jpg	(from http://themazine.com/html/pinaz/shop.html)
16:13:26	150920/150920	---M--	200	added ('OK')	font/ttf	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	http://themazine.com/html/pinaz/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/fonts/font-awesome/fonts/fontawesome-webfont914c.ttf	(from http://themazine.com/html/pinaz/fonts/font-awesome/css/font-awesome.min.css)
16:13:26	70728/70728	---M--	200	added ('OK')	font/woff2	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	http://themazine.com/html/pinaz/fonts/font-awesome/fonts/fontawesome-webfont.woff2	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/fonts/font-awesome/fonts/fontawesome-webfont.woff2	(from http://themazine.com/html/pinaz/css/style.css)
16:13:31	70650/70650	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2007:14:52%20GMT	http://themazine.com/html/pinaz/images/blog/5.jpg	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/images/blog/5.jpg	(from http://themazine.com/html/pinaz/blog-list.html)
16:13:33	386421/386421	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2015%20Apr%202016%2001:39:34%20GMT	http://themazine.com/html/pinaz/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.6.1	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/fonts/font-awesome/fonts/fontawesome-webfont914c.svg	(from http://themazine.com/html/pinaz/fonts/font-awesome/css/font-awesome.min.css)
16:13:33	20888/20888	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202015%2007:41:10%20GMT	http://themazine.com/html/pinaz/vendor/contact-form/validate.js	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/vendor/contact-form/validate.js	(from http://themazine.com/html/pinaz/contact.html)
16:13:33	87208/87208	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20May%202018%2018:50:16%20GMT	http://themazine.com/html/pinaz/images/project/15.jpg	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/images/project/15.jpg	(from http://themazine.com/html/pinaz/project-v2.html)
16:13:34	440/440	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20May%202019%2010:43:33%20GMT	http://themazine.com/html/pinaz/vendor/Camera-master/images/patterns/overlay4.png	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/vendor/Camera-master/images/patterns/overlay4.png	(from http://themazine.com/html/pinaz/vendor/Camera-master/css/camera.css)
16:13:34	429/429	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20May%202019%2010:43:33%20GMT	http://themazine.com/html/pinaz/vendor/owl-carousel/owl.video.play.png	C:/My%20Web%20Sites/finance1/themazine.com/html/pinaz/vendor/owl-carousel/owl.video.play.png	(from http://themazine.com/html/pinaz/vendor/owl-carousel/owl.carousel.css)
